raceNumber;time;contestant;score;child
274;1512819721.3105235;Stan_21_0.397734;4418.11492041;
274;1512819721.3105235;Stan_16_0.005665;4368.77423177;
274;1512819721.3105235;Stan_21_0.171830;3365.4314733;
274;1512819721.3105235;Stan_20_0.038820;3177.1356108;
274;1512819721.3105235;Stan_19_0.116652;2808.79555466;
274;1512819721.3105235;Stan_16_0.128485;2747.03486912;
274;1512819721.3105235;Stan_16_0.239541;2734.25009867;
274;1512819721.3105235;Stan_17_0.044478;2708.3131527;
274;1512819721.3105235;Stan_22_0.052493;2694.03294655;RIP
275;1512819730.4551454;Stan_22_0.000026;5435.14381996;Stan_23_0.002990
275;1512819730.4551454;Stan_22_0.006041;5226.07846442;
275;1512819730.4551454;Stan_16_0.128485;5127.85727041;
275;1512819730.4551454;Stan_18_0.026938;5127.11675637;
275;1512819730.4551454;Stan_21_0.171830;3410.93072332;
275;1512819730.4551454;Stan_19_0.135193;3398.38439542;
275;1512819730.4551454;Stan_21_0.784888;3323.89240982;
275;1512819730.4551454;Stan_16_0.005665;3267.49094986;
275;1512819730.4551454;Stan_20_0.001827;3258.48598289;
275;1512819730.4551454;Stan_19_0.000026;3132.83203117;RIP
